Date,Close,MIN.YEAR,Year,New.Year,Min,Min.Date,Max,Max.Date
2/28/2018,7273.009766,1/2/2018,,,,,,
3/1/2018,7180.560059,1/2/2018,,,,,,
3/2/2018,7257.870117,1/2/2018,,,,,,
3/5/2018,7330.709961,1/2/2018,,,,,,
3/6/2018,7372.009766,1/2/2018,,,,,,
3/7/2018,7396.649902,1/2/2018,,,,,,
3/8/2018,7427.950195,1/2/2018,,,,,,
3/9/2018,7560.810059,1/2/2018,,,,,,
3/12/2018,7588.319824,1/2/2018,,,,,,
3/13/2018,7511.009766,1/2/2018,,,,,,
3/14/2018,7496.810059,1/2/2018,,,,,,
3/15/2018,7481.740234,1/2/2018,,,,,,
3/16/2018,7481.990234,1/2/2018,,,,,,
3/19/2018,7344.240234,1/2/2018,,,,,,
3/20/2018,7364.299805,1/2/2018,,,,,,
3/21/2018,7345.290039,1/2/2018,,,,,,
3/22/2018,7166.680176,1/2/2018,,,,,,
3/23/2018,6992.669922,1/2/2018,,,,,,
3/26/2018,7220.540039,1/2/2018,,,,,,
3/27/2018,7008.810059,1/2/2018,,,,,,
3/28/2018,6949.22998,1/2/2018,,,,,,
3/29/2018,7063.450195,1/2/2018,,,,,,
4/2/2018,6870.120117,1/2/2018,,,,,,
4/3/2018,6941.279785,1/2/2018,,,,,,
4/4/2018,7042.109863,1/2/2018,,,,,,
4/5/2018,7076.549805,1/2/2018,,,,,,
4/6/2018,6915.109863,1/2/2018,,,,,,
4/9/2018,6950.339844,1/2/2018,,,,,,
4/10/2018,7094.299805,1/2/2018,,,,,,
4/11/2018,7069.029785,1/2/2018,,,,,,
4/12/2018,7140.25,1/2/2018,,,,,,
4/13/2018,7106.649902,1/2/2018,,,,,,
4/16/2018,7156.279785,1/2/2018,,,,,,
4/17/2018,7281.100098,1/2/2018,,,,,,
4/18/2018,7295.240234,1/2/2018,,,,,,
4/19/2018,7238.060059,1/2/2018,,,,,,
4/20/2018,7146.129883,1/2/2018,,,,,,
4/23/2018,7128.600098,1/2/2018,,,,,,
4/24/2018,7007.350098,1/2/2018,,,,,,
4/25/2018,7003.740234,1/2/2018,,,,,,
4/26/2018,7118.680176,1/2/2018,,,,,,
4/27/2018,7119.799805,1/2/2018,,,,,,
4/30/2018,7066.27002,1/2/2018,,,,,,
5/1/2018,7130.700195,1/2/2018,,,,,,
5/2/2018,7100.899902,1/2/2018,,,,,,
5/3/2018,7088.149902,1/2/2018,,,,,,
5/4/2018,7209.620117,1/2/2018,,,,,,
5/7/2018,7265.209961,1/2/2018,,,,,,
5/8/2018,7266.899902,1/2/2018,,,,,,
5/9/2018,7339.910156,1/2/2018,,,,,,
5/10/2018,7404.970215,1/2/2018,,,,,,
5/11/2018,7402.879883,1/2/2018,,,,,,
5/14/2018,7411.319824,1/2/2018,,,,,,
5/15/2018,7351.629883,1/2/2018,,,,,,
5/16/2018,7398.299805,1/2/2018,,,,,,
5/17/2018,7382.470215,1/2/2018,,,,,,
5/18/2018,7354.339844,1/2/2018,,,,,,
5/21/2018,7394.040039,1/2/2018,,,,,,
5/22/2018,7378.459961,1/2/2018,,,,,,
5/23/2018,7425.959961,1/2/2018,,,,,,
5/24/2018,7424.430176,1/2/2018,,,,,,
5/25/2018,7433.850098,1/2/2018,,,,,,
5/29/2018,7396.589844,1/2/2018,,,,,,
5/30/2018,7462.450195,1/2/2018,,,,,,
5/31/2018,7442.120117,1/2/2018,,,,,,
6/1/2018,7554.330078,1/2/2018,,,,,,
6/4/2018,7606.459961,1/2/2018,,,,,,
6/5/2018,7637.859863,1/2/2018,,,,,,
